iso_code,location,date,V1
BLR,Belarus,2021-04-05,0.8157142857142857
BLR,Belarus,2021-04-06,0.8542857142857143
BLR,Belarus,2021-04-07,0.8928571428571428
BLR,Belarus,2021-04-08,0.9314285714285715
BLR,Belarus,2021-04-09,0.97
BLR,Belarus,2021-04-10,1.085
BLR,Belarus,2021-04-11,1.2
BLR,Belarus,2021-04-12,1.315
BLR,Belarus,2021-04-13,1.43
BLR,Belarus,2021-04-14,1.545
BLR,Belarus,2021-04-15,1.6600000000000001
BLR,Belarus,2021-04-16,1.775
BLR,Belarus,2021-04-17,1.8900000000000001
BLR,Belarus,2021-04-18,2.005
BLR,Belarus,2021-04-19,2.12
BLR,Belarus,2021-04-20,2.2350000000000003
BLR,Belarus,2021-04-21,2.35
BLR,Belarus,2021-04-22,2.465
BLR,Belarus,2021-04-23,2.58
BLR,Belarus,2021-04-24,2.6228571428571428
BLR,Belarus,2021-04-25,2.665714285714286
BLR,Belarus,2021-04-26,2.7085714285714286
BLR,Belarus,2021-04-27,2.7514285714285713
BLR,Belarus,2021-04-28,2.7942857142857145
BLR,Belarus,2021-04-29,2.837142857142857
BLR,Belarus,2021-04-30,2.88
BLR,Belarus,2021-05-01,2.922857142857143
BLR,Belarus,2021-05-02,2.9657142857142857
BLR,Belarus,2021-05-03,3.008571428571429
BLR,Belarus,2021-05-04,3.0514285714285716
BLR,Belarus,2021-05-05,3.0942857142857143
BLR,Belarus,2021-05-06,3.1371428571428575
BLR,Belarus,2021-05-07,3.18
BLR,Belarus,2021-05-08,3.27125
BLR,Belarus,2021-05-09,3.3625000000000003
BLR,Belarus,2021-05-10,3.4537500000000003
BLR,Belarus,2021-05-11,3.545
BLR,Belarus,2021-05-12,3.63625
BLR,Belarus,2021-05-13,3.7275
BLR,Belarus,2021-05-14,3.81875
BLR,Belarus,2021-05-15,3.91
BLR,Belarus,2021-05-16,4.00125
BLR,Belarus,2021-05-17,4.092499999999999
BLR,Belarus,2021-05-18,4.18375
BLR,Belarus,2021-05-19,4.275
BLR,Belarus,2021-05-20,4.36625
BLR,Belarus,2021-05-21,4.4575
BLR,Belarus,2021-05-22,4.54875
BLR,Belarus,2021-05-23,4.64
BLR,Belarus,2021-05-24,4.76
BLR,Belarus,2021-05-25,4.88
BLR,Belarus,2021-05-26,5
BLR,Belarus,2021-05-27,5.12
BLR,Belarus,2021-05-28,5.24
BLR,Belarus,2021-05-29,5.36
BLR,Belarus,2021-05-30,5.48
BLR,Belarus,2021-05-31,5.621428571428572
BLR,Belarus,2021-06-01,5.762857142857143
BLR,Belarus,2021-06-02,5.904285714285715
BLR,Belarus,2021-06-03,6.045714285714285
BLR,Belarus,2021-06-04,6.187142857142857
BLR,Belarus,2021-06-05,6.328571428571428
BLR,Belarus,2021-06-06,6.47
BLR,Belarus,2021-06-07,6.607142857142857
BLR,Belarus,2021-06-08,6.744285714285714
BLR,Belarus,2021-06-09,6.881428571428571
BLR,Belarus,2021-06-10,7.018571428571429
BLR,Belarus,2021-06-11,7.155714285714286
BLR,Belarus,2021-06-12,7.292857142857143
BLR,Belarus,2021-06-13,7.43
BLR,Belarus,2021-06-14,7.5931428571428565
BLR,Belarus,2021-06-15,7.756285714285714
BLR,Belarus,2021-06-16,7.919428571428571
BLR,Belarus,2021-06-17,8.082571428571429
BLR,Belarus,2021-06-18,8.245714285714286
BLR,Belarus,2021-06-19,8.408857142857142
BLR,Belarus,2021-06-20,8.572
BLR,Belarus,2021-06-21,8.735142857142858
BLR,Belarus,2021-06-22,8.898285714285715
BLR,Belarus,2021-06-23,9.061428571428571
BLR,Belarus,2021-06-24,9.224571428571428
BLR,Belarus,2021-06-25,9.387714285714285
BLR,Belarus,2021-06-26,9.550857142857144
BLR,Belarus,2021-06-27,9.714
BLR,Belarus,2021-06-28,9.877142857142857
BLR,Belarus,2021-06-29,10.040285714285714
BLR,Belarus,2021-06-30,10.20342857142857
BLR,Belarus,2021-07-01,10.36657142857143
BLR,Belarus,2021-07-02,10.529714285714286
BLR,Belarus,2021-07-03,10.692857142857143
BLR,Belarus,2021-07-04,10.856
BLR,Belarus,2021-07-05,11.019142857142857
BLR,Belarus,2021-07-06,11.182285714285715
BLR,Belarus,2021-07-07,11.345428571428572
BLR,Belarus,2021-07-08,11.508571428571429
BLR,Belarus,2021-07-09,11.671714285714287
BLR,Belarus,2021-07-10,11.834857142857143
BLR,Belarus,2021-07-11,11.998000000000001
BLR,Belarus,2021-07-12,12.161142857142858
BLR,Belarus,2021-07-13,12.324285714285715
BLR,Belarus,2021-07-14,12.487428571428572
BLR,Belarus,2021-07-15,12.650571428571428
BLR,Belarus,2021-07-16,12.813714285714287
BLR,Belarus,2021-07-17,12.976857142857144
BLR,Belarus,2021-07-18,13.14
BLR,Belarus,2021-07-19,13.281428571428572
BLR,Belarus,2021-07-20,13.422857142857143
BLR,Belarus,2021-07-21,13.564285714285715
BLR,Belarus,2021-07-22,13.705714285714286
BLR,Belarus,2021-07-23,13.847142857142858
BLR,Belarus,2021-07-24,13.98857142857143
BLR,Belarus,2021-07-25,14.13
BLR,Belarus,2021-07-26,14.22857142857143
BLR,Belarus,2021-07-27,14.327142857142858
BLR,Belarus,2021-07-28,14.425714285714287
BLR,Belarus,2021-07-29,14.524285714285714
BLR,Belarus,2021-07-30,14.622857142857143
BLR,Belarus,2021-07-31,14.721428571428572
BLR,Belarus,2021-08-01,14.82
BLR,Belarus,2021-08-02,14.874444444444444
BLR,Belarus,2021-08-03,14.928888888888888
BLR,Belarus,2021-08-04,14.983333333333334
BLR,Belarus,2021-08-05,15.037777777777778
BLR,Belarus,2021-08-06,15.092222222222222
BLR,Belarus,2021-08-07,15.146666666666667
BLR,Belarus,2021-08-08,15.201111111111112
BLR,Belarus,2021-08-09,15.255555555555556
BLR,Belarus,2021-08-10,15.31
BLR,Belarus,2021-08-11,15.418000000000001
BLR,Belarus,2021-08-12,15.526
BLR,Belarus,2021-08-13,15.634
BLR,Belarus,2021-08-14,15.741999999999999
BLR,Belarus,2021-08-15,15.85
BLR,Belarus,2021-08-16,15.948571428571428
BLR,Belarus,2021-08-17,16.047142857142855
BLR,Belarus,2021-08-18,16.145714285714284
BLR,Belarus,2021-08-19,16.244285714285713
BLR,Belarus,2021-08-20,16.34285714285714
BLR,Belarus,2021-08-21,16.44142857142857
BLR,Belarus,2021-08-22,16.54
BLR,Belarus,2021-08-23,16.638571428571428
BLR,Belarus,2021-08-24,16.737142857142857
BLR,Belarus,2021-08-25,16.835714285714285
BLR,Belarus,2021-08-26,16.934285714285714
BLR,Belarus,2021-08-27,17.032857142857143
BLR,Belarus,2021-08-28,17.13142857142857
BLR,Belarus,2021-08-29,17.23
BLR,Belarus,2021-08-30,17.32857142857143
BLR,Belarus,2021-08-31,17.427142857142858
BLR,Belarus,2021-09-01,17.525714285714287
BLR,Belarus,2021-09-02,17.624285714285715
BLR,Belarus,2021-09-03,17.722857142857144
BLR,Belarus,2021-09-04,17.821428571428573
BLR,Belarus,2021-09-05,17.92
BLR,Belarus,2021-09-06,18.01
BLR,Belarus,2021-09-07,18.1
BLR,Belarus,2021-09-08,18.19
BLR,Belarus,2021-09-09,18.28
BLR,Belarus,2021-09-10,18.37
BLR,Belarus,2021-09-11,18.46
BLR,Belarus,2021-09-12,18.55
BLR,Belarus,2021-09-13,18.740000000000002
BLR,Belarus,2021-09-14,18.93
BLR,Belarus,2021-09-15,19.12
BLR,Belarus,2021-09-16,19.31
BLR,Belarus,2021-09-17,19.5
BLR,Belarus,2021-09-18,19.689999999999998
BLR,Belarus,2021-09-19,19.88
BLR,Belarus,2021-09-20,20.155714285714286
BLR,Belarus,2021-09-21,20.43142857142857
BLR,Belarus,2021-09-22,20.707142857142856
BLR,Belarus,2021-09-23,20.982857142857142
BLR,Belarus,2021-09-24,21.25857142857143
BLR,Belarus,2021-09-25,21.534285714285712
BLR,Belarus,2021-09-26,21.81
BLR,Belarus,2021-09-27,21.81
BLR,Belarus,2021-09-28,21.81
BLR,Belarus,2021-09-29,21.81
BLR,Belarus,2021-09-30,21.81
BEL,Belgium,2020-02-04,0
BEL,Belgium,2020-02-05,0
BEL,Belgium,2020-02-06,0
BEL,Belgium,2020-02-07,0
BEL,Belgium,2020-02-08,0
BEL,Belgium,2020-02-09,0
BEL,Belgium,2020-02-10,0
BEL,Belgium,2020-02-11,0
BEL,Belgium,2020-02-12,0
BEL,Belgium,2020-02-13,0
BEL,Belgium,2020-02-14,0
BEL,Belgium,2020-02-15,0
BEL,Belgium,2020-02-16,0
BEL,Belgium,2020-02-17,0
BEL,Belgium,2020-02-18,0
BEL,Belgium,2020-02-19,0
BEL,Belgium,2020-02-20,0
BEL,Belgium,2020-02-21,0
BEL,Belgium,2020-02-22,0
BEL,Belgium,2020-02-23,0
BEL,Belgium,2020-02-24,0
BEL,Belgium,2020-02-25,0
BEL,Belgium,2020-02-26,0
BEL,Belgium,2020-02-27,0
BEL,Belgium,2020-02-28,0
BEL,Belgium,2020-02-29,0
BEL,Belgium,2020-03-01,0
BEL,Belgium,2020-03-02,0
BEL,Belgium,2020-03-03,0
BEL,Belgium,2020-03-04,0
BEL,Belgium,2020-03-05,0
BEL,Belgium,2020-03-06,0
BEL,Belgium,2020-03-07,0
BEL,Belgium,2020-03-08,0
BEL,Belgium,2020-03-09,0
BEL,Belgium,2020-03-10,0
BEL,Belgium,2020-03-11,0
BEL,Belgium,2020-03-12,0
BEL,Belgium,2020-03-13,0
BEL,Belgium,2020-03-14,0
BEL,Belgium,2020-03-15,0
BEL,Belgium,2020-03-16,0
BEL,Belgium,2020-03-17,0
BEL,Belgium,2020-03-18,0
BEL,Belgium,2020-03-19,0
BEL,Belgium,2020-03-20,0
BEL,Belgium,2020-03-21,0
BEL,Belgium,2020-03-22,0
BEL,Belgium,2020-03-23,0
BEL,Belgium,2020-03-24,0
BEL,Belgium,2020-03-25,0
BEL,Belgium,2020-03-26,0
BEL,Belgium,2020-03-27,0
BEL,Belgium,2020-03-28,0
BEL,Belgium,2020-03-29,0
BEL,Belgium,2020-03-30,0
BEL,Belgium,2020-03-31,0
BEL,Belgium,2020-04-01,0
BEL,Belgium,2020-04-02,0
BEL,Belgium,2020-04-03,0
BEL,Belgium,2020-04-04,0
BEL,Belgium,2020-04-05,0
BEL,Belgium,2020-04-06,0
BEL,Belgium,2020-04-07,0
BEL,Belgium,2020-04-08,0
BEL,Belgium,2020-04-09,0
BEL,Belgium,2020-04-10,0
BEL,Belgium,2020-04-11,0
BEL,Belgium,2020-04-12,0
BEL,Belgium,2020-04-13,0
BEL,Belgium,2020-04-14,0
BEL,Belgium,2020-04-15,0
BEL,Belgium,2020-04-16,0
BEL,Belgium,2020-04-17,0
BEL,Belgium,2020-04-18,0
BEL,Belgium,2020-04-19,0
BEL,Belgium,2020-04-20,0
BEL,Belgium,2020-04-21,0
BEL,Belgium,2020-04-22,0
BEL,Belgium,2020-04-23,0
BEL,Belgium,2020-04-24,0
BEL,Belgium,2020-04-25,0
BEL,Belgium,2020-04-26,0
BEL,Belgium,2020-04-27,0
BEL,Belgium,2020-04-28,0
BEL,Belgium,2020-04-29,0
BEL,Belgium,2020-04-30,0
BEL,Belgium,2020-05-01,0
BEL,Belgium,2020-05-02,0
BEL,Belgium,2020-05-03,0
BEL,Belgium,2020-05-04,0
BEL,Belgium,2020-05-05,0
BEL,Belgium,2020-05-06,0
BEL,Belgium,2020-05-07,0
BEL,Belgium,2020-05-08,0
BEL,Belgium,2020-05-09,0
BEL,Belgium,2020-05-10,0
BEL,Belgium,2020-05-11,0
BEL,Belgium,2020-05-12,0
BEL,Belgium,2020-05-13,0
BEL,Belgium,2020-05-14,0
BEL,Belgium,2020-05-15,0
BEL,Belgium,2020-05-16,0
BEL,Belgium,2020-05-17,0
BEL,Belgium,2020-05-18,0
BEL,Belgium,2020-05-19,0
BEL,Belgium,2020-05-20,0
BEL,Belgium,2020-05-21,0
BEL,Belgium,2020-05-22,0
BEL,Belgium,2020-05-23,0
BEL,Belgium,2020-05-24,0
BEL,Belgium,2020-05-25,0
BEL,Belgium,2020-05-26,0
BEL,Belgium,2020-05-27,0
BEL,Belgium,2020-05-28,0
BEL,Belgium,2020-05-29,0
BEL,Belgium,2020-05-30,0
BEL,Belgium,2020-05-31,0
BEL,Belgium,2020-06-01,0
BEL,Belgium,2020-06-02,0
BEL,Belgium,2020-06-03,0
BEL,Belgium,2020-06-04,0
BEL,Belgium,2020-06-05,0
BEL,Belgium,2020-06-06,0
BEL,Belgium,2020-06-07,0
BEL,Belgium,2020-06-08,0
BEL,Belgium,2020-06-09,0
BEL,Belgium,2020-06-10,0
BEL,Belgium,2020-06-11,0
BEL,Belgium,2020-06-12,0
BEL,Belgium,2020-06-13,0
BEL,Belgium,2020-06-14,0
BEL,Belgium,2020-06-15,0
BEL,Belgium,2020-06-16,0
BEL,Belgium,2020-06-17,0
BEL,Belgium,2020-06-18,0
BEL,Belgium,2020-06-19,0
BEL,Belgium,2020-06-20,0
BEL,Belgium,2020-06-21,0
BEL,Belgium,2020-06-22,0
BEL,Belgium,2020-06-23,0
BEL,Belgium,2020-06-24,0
BEL,Belgium,2020-06-25,0
BEL,Belgium,2020-06-26,0
BEL,Belgium,2020-06-27,0
BEL,Belgium,2020-06-28,0
BEL,Belgium,2020-06-29,0
BEL,Belgium,2020-06-30,0
BEL,Belgium,2020-07-01,0
BEL,Belgium,2020-07-02,0
BEL,Belgium,2020-07-03,0
BEL,Belgium,2020-07-04,0
BEL,Belgium,2020-07-05,0
BEL,Belgium,2020-07-06,0
BEL,Belgium,2020-07-07,0
BEL,Belgium,2020-07-08,0
BEL,Belgium,2020-07-09,0
BEL,Belgium,2020-07-10,0
BEL,Belgium,2020-07-11,0
BEL,Belgium,2020-07-12,0
BEL,Belgium,2020-07-13,0
BEL,Belgium,2020-07-14,0
BEL,Belgium,2020-07-15,0
BEL,Belgium,2020-07-16,0
BEL,Belgium,2020-07-17,0
BEL,Belgium,2020-07-18,0
BEL,Belgium,2020-07-19,0
BEL,Belgium,2020-07-20,0
BEL,Belgium,2020-07-21,0
BEL,Belgium,2020-07-22,0
BEL,Belgium,2020-07-23,0
BEL,Belgium,2020-07-24,0
BEL,Belgium,2020-07-25,0
BEL,Belgium,2020-07-26,0
BEL,Belgium,2020-07-27,0
BEL,Belgium,2020-07-28,0
BEL,Belgium,2020-07-29,0
BEL,Belgium,2020-07-30,0
BEL,Belgium,2020-07-31,0
BEL,Belgium,2020-08-01,0
BEL,Belgium,2020-08-02,0
BEL,Belgium,2020-08-03,0
BEL,Belgium,2020-08-04,0
BEL,Belgium,2020-08-05,0
BEL,Belgium,2020-08-06,0
BEL,Belgium,2020-08-07,0
BEL,Belgium,2020-08-08,0
BEL,Belgium,2020-08-09,0
BEL,Belgium,2020-08-10,0
BEL,Belgium,2020-08-11,0
BEL,Belgium,2020-08-12,0
BEL,Belgium,2020-08-13,0
BEL,Belgium,2020-08-14,0
BEL,Belgium,2020-08-15,0
BEL,Belgium,2020-08-16,0
BEL,Belgium,2020-08-17,0
BEL,Belgium,2020-08-18,0
BEL,Belgium,2020-08-19,0
BEL,Belgium,2020-08-20,0
BEL,Belgium,2020-08-21,0
BEL,Belgium,2020-08-22,0
BEL,Belgium,2020-08-23,0
BEL,Belgium,2020-08-24,0
BEL,Belgium,2020-08-25,0
BEL,Belgium,2020-08-26,0
BEL,Belgium,2020-08-27,0
BEL,Belgium,2020-08-28,0
BEL,Belgium,2020-08-29,0
BEL,Belgium,2020-08-30,0
BEL,Belgium,2020-08-31,0
BEL,Belgium,2020-09-01,0
BEL,Belgium,2020-09-02,0
BEL,Belgium,2020-09-03,0
BEL,Belgium,2020-09-04,0
BEL,Belgium,2020-09-05,0
BEL,Belgium,2020-09-06,0
BEL,Belgium,2020-09-07,0
BEL,Belgium,2020-09-08,0
BEL,Belgium,2020-09-09,0
BEL,Belgium,2020-09-10,0
BEL,Belgium,2020-09-11,0
BEL,Belgium,2020-09-12,0
BEL,Belgium,2020-09-13,0
BEL,Belgium,2020-09-14,0
BEL,Belgium,2020-09-15,0
BEL,Belgium,2020-09-16,0
BEL,Belgium,2020-09-17,0
BEL,Belgium,2020-09-18,0
BEL,Belgium,2020-09-19,0
BEL,Belgium,2020-09-20,0
BEL,Belgium,2020-09-21,0
BEL,Belgium,2020-09-22,0
BEL,Belgium,2020-09-23,0
BEL,Belgium,2020-09-24,0
BEL,Belgium,2020-09-25,0
BEL,Belgium,2020-09-26,0
BEL,Belgium,2020-09-27,0
BEL,Belgium,2020-09-28,0
BEL,Belgium,2020-09-29,0
BEL,Belgium,2020-09-30,0
BEL,Belgium,2020-10-01,0
BEL,Belgium,2020-10-02,0
BEL,Belgium,2020-10-03,0
BEL,Belgium,2020-10-04,0
BEL,Belgium,2020-10-05,0
BEL,Belgium,2020-10-06,0
BEL,Belgium,2020-10-07,0
BEL,Belgium,2020-10-08,0
BEL,Belgium,2020-10-09,0
BEL,Belgium,2020-10-10,0
BEL,Belgium,2020-10-11,0
BEL,Belgium,2020-10-12,0
BEL,Belgium,2020-10-13,0
BEL,Belgium,2020-10-14,0
BEL,Belgium,2020-10-15,0
BEL,Belgium,2020-10-16,0
BEL,Belgium,2020-10-17,0
BEL,Belgium,2020-10-18,0
BEL,Belgium,2020-10-19,0
BEL,Belgium,2020-10-20,0
BEL,Belgium,2020-10-21,0
BEL,Belgium,2020-10-22,0
BEL,Belgium,2020-10-23,0
BEL,Belgium,2020-10-24,0
BEL,Belgium,2020-10-25,0
BEL,Belgium,2020-10-26,0
BEL,Belgium,2020-10-27,0
BEL,Belgium,2020-10-28,0
BEL,Belgium,2020-10-29,0
BEL,Belgium,2020-10-30,0
BEL,Belgium,2020-10-31,0
BEL,Belgium,2020-11-01,0
BEL,Belgium,2020-11-02,0
BEL,Belgium,2020-11-03,0
BEL,Belgium,2020-11-04,0
BEL,Belgium,2020-11-05,0
BEL,Belgium,2020-11-06,0
BEL,Belgium,2020-11-07,0
BEL,Belgium,2020-11-08,0
BEL,Belgium,2020-11-09,0
BEL,Belgium,2020-11-10,0
BEL,Belgium,2020-11-11,0
BEL,Belgium,2020-11-12,0
BEL,Belgium,2020-11-13,0
BEL,Belgium,2020-11-14,0
BEL,Belgium,2020-11-15,0
BEL,Belgium,2020-11-16,0
BEL,Belgium,2020-11-17,0
BEL,Belgium,2020-11-18,0
BEL,Belgium,2020-11-19,0
BEL,Belgium,2020-11-20,0
BEL,Belgium,2020-11-21,0
BEL,Belgium,2020-11-22,0
BEL,Belgium,2020-11-23,0
BEL,Belgium,2020-11-24,0
BEL,Belgium,2020-11-25,0
BEL,Belgium,2020-11-26,0
BEL,Belgium,2020-11-27,0
BEL,Belgium,2020-11-28,0
BEL,Belgium,2020-11-29,0
BEL,Belgium,2020-11-30,0
BEL,Belgium,2020-12-01,0
BEL,Belgium,2020-12-02,0
BEL,Belgium,2020-12-03,0
BEL,Belgium,2020-12-04,0
BEL,Belgium,2020-12-05,0
BEL,Belgium,2020-12-06,0
BEL,Belgium,2020-12-07,0
BEL,Belgium,2020-12-08,0
BEL,Belgium,2020-12-09,0
BEL,Belgium,2020-12-10,0
BEL,Belgium,2020-12-11,0
BEL,Belgium,2020-12-12,0
BEL,Belgium,2020-12-13,0
BEL,Belgium,2020-12-14,0
BEL,Belgium,2020-12-15,0
BEL,Belgium,2020-12-16,0
BEL,Belgium,2020-12-17,0
BEL,Belgium,2020-12-18,0
BEL,Belgium,2020-12-19,0
BEL,Belgium,2020-12-20,0
BEL,Belgium,2020-12-21,0
BEL,Belgium,2020-12-22,0
BEL,Belgium,2020-12-23,0
BEL,Belgium,2020-12-24,0
BEL,Belgium,2020-12-25,0
BEL,Belgium,2020-12-26,0
BEL,Belgium,2020-12-27,0
BEL,Belgium,2020-12-28,0
BEL,Belgium,2020-12-29,0
BEL,Belgium,2020-12-30,0.01
BEL,Belgium,2020-12-31,0.01
BEL,Belgium,2021-01-01,0.01
BEL,Belgium,2021-01-02,0.01
BEL,Belgium,2021-01-03,0.01
BEL,Belgium,2021-01-04,0.01
BEL,Belgium,2021-01-05,0.02
BEL,Belgium,2021-01-06,0.06
BEL,Belgium,2021-01-07,0.13
BEL,Belgium,2021-01-08,0.21
BEL,Belgium,2021-01-09,0.24
BEL,Belgium,2021-01-10,0.24
BEL,Belgium,2021-01-11,0.29
BEL,Belgium,2021-01-12,0.43
BEL,Belgium,2021-01-13,0.62
BEL,Belgium,2021-01-14,0.82
BEL,Belgium,2021-01-15,1.02
BEL,Belgium,2021-01-16,1.07
BEL,Belgium,2021-01-17,1.1
BEL,Belgium,2021-01-18,1.19
BEL,Belgium,2021-01-19,1.36
BEL,Belgium,2021-01-20,1.54
BEL,Belgium,2021-01-21,1.8
BEL,Belgium,2021-01-22,2.06
BEL,Belgium,2021-01-23,2.13
BEL,Belgium,2021-01-24,2.15
BEL,Belgium,2021-01-25,2.25
BEL,Belgium,2021-01-26,2.34
BEL,Belgium,2021-01-27,2.46
BEL,Belgium,2021-01-28,2.59
BEL,Belgium,2021-01-29,2.7
BEL,Belgium,2021-01-30,2.72
BEL,Belgium,2021-01-31,2.72
BEL,Belgium,2021-02-01,2.76
BEL,Belgium,2021-02-02,2.85
BEL,Belgium,2021-02-03,2.93
BEL,Belgium,2021-02-04,3.02
BEL,Belgium,2021-02-05,3.09
BEL,Belgium,2021-02-06,3.1
BEL,Belgium,2021-02-07,3.1
BEL,Belgium,2021-02-08,3.12
BEL,Belgium,2021-02-09,3.19
BEL,Belgium,2021-02-10,3.25
BEL,Belgium,2021-02-11,3.32
BEL,Belgium,2021-02-12,3.38
BEL,Belgium,2021-02-13,3.39
BEL,Belgium,2021-02-14,3.39
BEL,Belgium,2021-02-15,3.4
BEL,Belgium,2021-02-16,3.44
BEL,Belgium,2021-02-17,3.5
BEL,Belgium,2021-02-18,3.6
BEL,Belgium,2021-02-19,3.75
BEL,Belgium,2021-02-20,3.79
BEL,Belgium,2021-02-21,3.81
BEL,Belgium,2021-02-22,3.89
BEL,Belgium,2021-02-23,3.99
BEL,Belgium,2021-02-24,4.12
BEL,Belgium,2021-02-25,4.32
BEL,Belgium,2021-02-26,4.54
BEL,Belgium,2021-02-27,4.57
BEL,Belgium,2021-02-28,4.57
BEL,Belgium,2021-03-01,4.67
BEL,Belgium,2021-03-02,4.81
BEL,Belgium,2021-03-03,5.02
BEL,Belgium,2021-03-04,5.38
BEL,Belgium,2021-03-05,5.71
BEL,Belgium,2021-03-06,5.77
BEL,Belgium,2021-03-07,5.79
BEL,Belgium,2021-03-08,5.92
BEL,Belgium,2021-03-09,6.1
BEL,Belgium,2021-03-10,6.34
BEL,Belgium,2021-03-11,6.72
BEL,Belgium,2021-03-12,6.99
BEL,Belgium,2021-03-13,7.06
BEL,Belgium,2021-03-14,7.06
BEL,Belgium,2021-03-15,7.28
BEL,Belgium,2021-03-16,7.65
BEL,Belgium,2021-03-17,7.99
BEL,Belgium,2021-03-18,8.49
BEL,Belgium,2021-03-19,8.91
BEL,Belgium,2021-03-20,9.09
BEL,Belgium,2021-03-21,9.1
BEL,Belgium,2021-03-22,9.34
BEL,Belgium,2021-03-23,9.7
BEL,Belgium,2021-03-24,10.14
BEL,Belgium,2021-03-25,10.65
BEL,Belgium,2021-03-26,11.09
BEL,Belgium,2021-03-27,11.25
BEL,Belgium,2021-03-28,11.26
BEL,Belgium,2021-03-29,11.42
BEL,Belgium,2021-03-30,11.65
BEL,Belgium,2021-03-31,12.28
BEL,Belgium,2021-04-01,12.95
BEL,Belgium,2021-04-02,13.5
BEL,Belgium,2021-04-03,13.67
BEL,Belgium,2021-04-04,13.67
BEL,Belgium,2021-04-05,13.78
BEL,Belgium,2021-04-06,14.1
BEL,Belgium,2021-04-07,14.43
BEL,Belgium,2021-04-08,15.38
BEL,Belgium,2021-04-09,16.41
BEL,Belgium,2021-04-10,16.97
BEL,Belgium,2021-04-11,17
BEL,Belgium,2021-04-12,17.34
BEL,Belgium,2021-04-13,17.89
BEL,Belgium,2021-04-14,18.55
BEL,Belgium,2021-04-15,19.28
BEL,Belgium,2021-04-16,19.94
BEL,Belgium,2021-04-17,20.39
BEL,Belgium,2021-04-18,20.45
BEL,Belgium,2021-04-19,20.93
BEL,Belgium,2021-04-20,21.34
BEL,Belgium,2021-04-21,22.09
BEL,Belgium,2021-04-22,22.87
BEL,Belgium,2021-04-23,23.43
BEL,Belgium,2021-04-24,23.82
BEL,Belgium,2021-04-25,23.87
BEL,Belgium,2021-04-26,24.36
BEL,Belgium,2021-04-27,24.69
BEL,Belgium,2021-04-28,25.37
BEL,Belgium,2021-04-29,26.13
BEL,Belgium,2021-04-30,26.65
BEL,Belgium,2021-05-01,26.99
BEL,Belgium,2021-05-02,27.02
BEL,Belgium,2021-05-03,27.6
BEL,Belgium,2021-05-04,28.18
BEL,Belgium,2021-05-05,28.91
BEL,Belgium,2021-05-06,29.67
BEL,Belgium,2021-05-07,30.54
BEL,Belgium,2021-05-08,31.23
BEL,Belgium,2021-05-09,31.3
BEL,Belgium,2021-05-10,31.98
BEL,Belgium,2021-05-11,32.49
BEL,Belgium,2021-05-12,33.05
BEL,Belgium,2021-05-13,33.38
BEL,Belgium,2021-05-14,33.75
BEL,Belgium,2021-05-15,34.03
BEL,Belgium,2021-05-16,34.05
BEL,Belgium,2021-05-17,34.79
BEL,Belgium,2021-05-18,35.68
BEL,Belgium,2021-05-19,36.35
BEL,Belgium,2021-05-20,36.95
BEL,Belgium,2021-05-21,37.55
BEL,Belgium,2021-05-22,37.93
BEL,Belgium,2021-05-23,37.99
BEL,Belgium,2021-05-24,38.22
BEL,Belgium,2021-05-25,38.74
BEL,Belgium,2021-05-26,39.04
BEL,Belgium,2021-05-27,39.4
BEL,Belgium,2021-05-28,39.74
BEL,Belgium,2021-05-29,40.11
BEL,Belgium,2021-05-30,40.15
BEL,Belgium,2021-05-31,40.71
BEL,Belgium,2021-06-01,41.27
BEL,Belgium,2021-06-02,41.96
BEL,Belgium,2021-06-03,42.77
BEL,Belgium,2021-06-04,43.47
BEL,Belgium,2021-06-05,44.24
BEL,Belgium,2021-06-06,44.46
BEL,Belgium,2021-06-07,45.32
BEL,Belgium,2021-06-08,46.04
BEL,Belgium,2021-06-09,46.84
BEL,Belgium,2021-06-10,47.54
BEL,Belgium,2021-06-11,48.31
BEL,Belgium,2021-06-12,48.99
BEL,Belgium,2021-06-13,49.12
BEL,Belgium,2021-06-14,49.8
BEL,Belgium,2021-06-15,50.61
BEL,Belgium,2021-06-16,51.65
BEL,Belgium,2021-06-17,52.83
BEL,Belgium,2021-06-18,54.02
BEL,Belgium,2021-06-19,54.85
BEL,Belgium,2021-06-20,55.12
BEL,Belgium,2021-06-21,55.83
BEL,Belgium,2021-06-22,56.36
BEL,Belgium,2021-06-23,57.42
BEL,Belgium,2021-06-24,58.51
BEL,Belgium,2021-06-25,59.52
BEL,Belgium,2021-06-26,60.13
BEL,Belgium,2021-06-27,60.38
BEL,Belgium,2021-06-28,60.97
BEL,Belgium,2021-06-29,61.47
BEL,Belgium,2021-06-30,62.2
BEL,Belgium,2021-07-01,62.99
BEL,Belgium,2021-07-02,63.65
BEL,Belgium,2021-07-03,63.97
BEL,Belgium,2021-07-04,64.04
BEL,Belgium,2021-07-05,64.25
BEL,Belgium,2021-07-06,64.44
BEL,Belgium,2021-07-07,64.78
BEL,Belgium,2021-07-08,65.1
BEL,Belgium,2021-07-09,65.41
BEL,Belgium,2021-07-10,65.57
BEL,Belgium,2021-07-11,65.61
BEL,Belgium,2021-07-12,65.83
BEL,Belgium,2021-07-13,66.07
BEL,Belgium,2021-07-14,66.37
BEL,Belgium,2021-07-15,66.65
BEL,Belgium,2021-07-16,66.91
