date,country,cnt,V_18_60,V_18_60_adj,V_60,V_60_adj,V_tot,V_tot_adj
2021-04-29,Sweden,SWE,0.1296783936514524,0.13556110393156304,0.8582853858033003,0.8246007379182746,0.2882002759792242,0.32927658132597526
2021-04-30,Sweden,SWE,0.13549484847979187,0.14164141550310402,0.8647052209339846,0.8307686173598211,0.2929471728590284,0.3347000389239185
2021-05-01,Sweden,SWE,0.14131130330813135,0.14772172707464498,0.871125056064669,0.8369364968013675,0.29769406973883256,0.34012349652186175
2021-05-02,Sweden,SWE,0.14712775813647086,0.15380203864618597,0.8775448911953533,0.843104376242914,0.30244096661863673,0.34554695411980496
2021-05-03,Sweden,SWE,0.15316158248117262,0.16010958045068574,0.8800134452147907,0.8454760482994224,0.3062971010396106,0.3499526916055083
2021-05-04,Sweden,SWE,0.1591954068258744,0.16641712225518548,0.8824819992342281,0.8478477203559308,0.31015323546058454,0.35435842909121157
2021-05-05,Sweden,SWE,0.16522923117057617,0.17272466405968526,0.8849505532536656,0.8502193924124392,0.3140093698815584,0.3587641665769149
2021-05-06,Sweden,SWE,0.17126305551527796,0.179032205864185,0.8874191072731029,0.8525910644689476,0.31786550430253235,0.3631699040626182
2021-05-07,Sweden,SWE,0.17729687985997972,0.18533974766868477,0.8898876612925404,0.854962736525456,0.32172163872350623,0.3675756415483215
2021-05-08,Sweden,SWE,0.1833307042046815,0.19164728947318452,0.8923562153119777,0.8573344085819644,0.32557777314448016,0.3719813790340248
2021-05-09,Sweden,SWE,0.18936452854938327,0.1979548312776843,0.8948247693314152,0.8597060806384728,0.32943390756545404,0.3763871165197281
2021-05-10,Sweden,SWE,0.19523503425519703,0.20409164568221513,0.8960459471827833,0.860879331603739,0.3328856051771342,0.38033077405261334
2021-05-11,Sweden,SWE,0.2011055399610108,0.21022846008674598,0.8972671250341514,0.8620525825690052,0.33633730278881435,0.3842744315854986
2021-05-12,Sweden,SWE,0.20697604566682457,0.21636527449127682,0.8984883028855195,0.8632258335342714,0.33978900040049453,0.38821808911838385
2021-05-13,Sweden,SWE,0.21284655137263836,0.22250208889580766,0.8997094807368876,0.8643990844995375,0.34324069801217466,0.3921617466512691
2021-05-14,Sweden,SWE,0.21871705707845213,0.2286389033003385,0.9009306585882557,0.8655723354648037,0.34669239562385484,0.39610540418415435
2021-05-15,Sweden,SWE,0.2245875627842659,0.23477571770486935,0.9021518364396238,0.8667455864300699,0.35014409323553497,0.40004906171703963
2021-05-16,Sweden,SWE,0.23045806849007966,0.2409125321094002,0.9033730142909919,0.8679188373953362,0.35359579084721515,0.40399271924992486
2021-05-17,Sweden,SWE,0.23516054665285147,0.24582833275289678,0.904126690503338,0.868642934497689,0.35630530168132313,0.40708840839001814
2021-05-18,Sweden,SWE,0.23986302481562327,0.2507441333963934,0.9048803667156841,0.869367031600042,0.3590148125154311,0.41018409753011137
2021-05-19,Sweden,SWE,0.24456550297839508,0.25565993403988996,0.9056340429280302,0.8700911287023949,0.3617243233495391,0.41327978667020465
2021-05-20,Sweden,SWE,0.24926798114116688,0.2605757346833866,0.9063877191403763,0.8708152258047479,0.364433834183647,0.4163754758102979
2021-05-21,Sweden,SWE,0.2539704593039387,0.2654915353268832,0.9071413953527224,0.8715393229071008,0.367143345017755,0.41947116495039116
2021-05-22,Sweden,SWE,0.2586729374667105,0.27040733597037975,0.9078950715650684,0.8722634200094538,0.36985285585186295,0.4225668540904844
2021-05-23,Sweden,SWE,0.2633754156294823,0.27532313661387636,0.9086487477774146,0.8729875171118067,0.3725623666859709,0.4256625432305777
2021-05-24,Sweden,SWE,0.26864742317235224,0.2808343026788099,0.9093382570981302,0.8736499656447402,0.37555833630261065,0.42908551924880584
2021-05-25,Sweden,SWE,0.2739194307152221,0.2863454687437434,0.9100277664188458,0.8743124141776736,0.37855430591925043,0.43250849526703405
2021-05-26,Sweden,SWE,0.27919143825809206,0.2918566348086769,0.9107172757395614,0.8749748627106071,0.38155027553589016,0.4359314712852622
2021-05-27,Sweden,SWE,0.28446344580096194,0.29736780087361037,0.9114067850602771,0.8756373112435405,0.38454624515252994,0.43935444730349044
2021-05-28,Sweden,SWE,0.2897354533438319,0.3028789669385439,0.9120962943809927,0.876299759776474,0.38754221476916967,0.4427774233217186
2021-05-29,Sweden,SWE,0.29500746088670177,0.3083901330034774,0.9127858037017083,0.8769622083094074,0.39053818438580945,0.4462003993399468
2021-05-30,Sweden,SWE,0.3002794684295717,0.3139012990684109,0.9134753130224239,0.8776246568423409,0.3935341540024492,0.449623375358175
2021-05-31,Sweden,SWE,0.3069494399904149,0.32087384617144105,0.9140998418391891,0.878224675124924,0.39726019306151705,0.45388047538727205
2021-06-01,Sweden,SWE,0.3136194115512581,0.3278463932744712,0.9147243706559544,0.878824693407507,0.400986232120585,0.45813757541636907
2021-06-02,Sweden,SWE,0.3202893831121013,0.3348189403775013,0.9153488994727196,0.8794247116900901,0.40471227117965286,0.46239467544546614
2021-06-03,Sweden,SWE,0.3269593546729445,0.3417914874805314,0.9159734282894848,0.8800247299726731,0.4084383102387208,0.46665177547456316
2021-06-04,Sweden,SWE,0.3336293262337877,0.34876403458356153,0.91659795710625,0.8806247482552562,0.41216434929778867,0.47090887550366023
2021-06-05,Sweden,SWE,0.3402992977946309,0.35573658168659167,0.9172224859230153,0.8812247665378392,0.4158903883568566,0.47516597553275725
2021-06-06,Sweden,SWE,0.3469692693554741,0.3627091287896218,0.9178470147397805,0.8818247848204223,0.4196164274159245,0.4794230755618543
2021-06-07,Sweden,SWE,0.35455787263208705,0.3706419802732799,0.9183670757346689,0.8823244352714738,0.4238068536615855,0.4842107504652932
2021-06-08,Sweden,SWE,0.3621464759086999,0.37857483175693796,0.9188871367295572,0.8828240857225251,0.4279972799072465,0.4889984253687321
2021-06-09,Sweden,SWE,0.36973507918531284,0.38650768324059603,0.9194071977244457,0.8833237361735766,0.4321877061529075,0.493786100272171
2021-06-10,Sweden,SWE,0.3773236824619257,0.3944405347242541,0.9199272587193341,0.8838233866246281,0.43637813239856854,0.49857377517560997
2021-06-11,Sweden,SWE,0.38491228573853864,0.40237338620791224,0.9204473197142226,0.8843230370756796,0.44056855864422956,0.5033614500790489
2021-06-12,Sweden,SWE,0.3925008890151515,0.4103062376915703,0.9209673807091109,0.884822687526731,0.4447589848898906,0.5081491249824878
2021-06-13,Sweden,SWE,0.40008949229176444,0.4182390891752284,0.9214874417039993,0.8853223379777825,0.4489494111355516,0.5129367998859267
2021-06-14,Sweden,SWE,0.4073687410975406,0.4258485526804272,0.9218879016878605,0.885707081331987,0.4529443139425586,0.51750108399201
2021-06-15,Sweden,SWE,0.4146479899033168,0.433458016185626,0.9222883616717217,0.8860918246861915,0.4569392167495655,0.5220653680980933
2021-06-16,Sweden,SWE,0.421927238709093,0.4410674796908248,0.9226888216555829,0.886476568040396,0.4609341195565725,0.5266296522041767
2021-06-17,Sweden,SWE,0.4292064875148692,0.44867694319602364,0.923089281639444,0.8868613113946006,0.46492902236357947,0.5311939363102599
2021-06-18,Sweden,SWE,0.43648573632064536,0.45628640670122245,0.9234897416233052,0.887246054748805,0.46892392517058645,0.5357582204163432
2021-06-19,Sweden,SWE,0.44376498512642154,0.46389587020642126,0.9238902016071664,0.8876307981030096,0.4729188279775934,0.5403225045224266
2021-06-20,Sweden,SWE,0.4510442339321977,0.47150533371162007,0.9242906615910276,0.8880155414572141,0.47691373078460036,0.5448867886285099
2021-06-21,Sweden,SWE,0.46147457634321093,0.4824088365373995,0.9246715948792108,0.8883815244690763,0.4825979644011229,0.551381178706199
2021-06-22,Sweden,SWE,0.4719049187542242,0.49331233936317903,0.9250525281673941,0.8887475074809383,0.4882821980176455,0.5578755687838881
2021-06-23,Sweden,SWE,0.4823352611652374,0.5042158421889584,0.9254334614555774,0.8891134904928005,0.49396643163416804,0.5643699588615771
2021-06-24,Sweden,SWE,0.49276560357625065,0.515119345014738,0.9258143947437607,0.8894794735046626,0.4996506652506906,0.5708643489392663
2021-06-25,Sweden,SWE,0.5031959459872639,0.5260228478405174,0.9261953280319439,0.8898454565165248,0.5053348988672132,0.5773587390169553
2021-06-26,Sweden,SWE,0.5136262883982771,0.5369263506662969,0.9265762613201273,0.8902114395283869,0.5110191324837356,0.5838531290946445
2021-06-27,Sweden,SWE,0.5240566308092903,0.5478298534920764,0.9269571946083105,0.8905774225402491,0.5167033661002582,0.5903475191723335
2021-06-28,Sweden,SWE,0.5338044448581032,0.5580198658462421,0.9272346906502221,0.8908440278497588,0.52204968375761,0.5964558311609812
2021-06-29,Sweden,SWE,0.543552258906916,0.5682098782004079,0.9275121866921339,0.8911106331592685,0.5273960014149617,0.6025641431496289
2021-06-30,Sweden,SWE,0.5533000729557289,0.5783998905545736,0.9277896827340455,0.8913772384687783,0.5327423190723134,0.6086724551382766
2021-07-01,Sweden,SWE,0.5630478870045418,0.5885899029087395,0.9280671787759571,0.891643843778288,0.5380886367296651,0.6147807671269243
2021-07-02,Sweden,SWE,0.5727957010533546,0.5987799152629052,0.9283446748178688,0.8919104490877977,0.5434349543870168,0.620889079115572
2021-07-03,Sweden,SWE,0.5825435151021675,0.608969927617071,0.9286221708597805,0.8921770543973074,0.5487812720443686,0.6269973911042197
2021-07-04,Sweden,SWE,0.5922913291509804,0.6191599399712368,0.9288996669016921,0.8924436597068172,0.5541275897017203,0.6331057030928674
2021-07-05,Sweden,SWE,0.6010030039435893,0.6282668098107338,0.9291263392940199,0.8926614360141747,0.5589700281726658,0.6386383195332115
2021-07-06,Sweden,SWE,0.6097146787361982,0.6373736796502307,0.9293530116863477,0.8928792123215322,0.5638124666436114,0.6441709359735555
2021-07-07,Sweden,SWE,0.6184263535288071,0.6464805494897278,0.9295796840786754,0.8930969886288898,0.568654905114557,0.6497035524138995
2021-07-08,Sweden,SWE,0.627138028321416,0.6555874193292248,0.9298063564710032,0.8933147649362472,0.5734973435855026,0.6552361688542435
2021-07-09,Sweden,SWE,0.6358497031140249,0.6646942891687219,0.930033028863331,0.8935325412436047,0.5783397820564482,0.6607687852945876
2021-07-10,Sweden,SWE,0.6445613779066338,0.6738011590082188,0.9302597012556587,0.8937503175509622,0.5831822205273938,0.6663014017349316
2021-07-11,Sweden,SWE,0.6532730526992427,0.6829080288477158,0.9304863736479865,0.8939680938583198,0.5880246589983393,0.6718340181752757
2021-07-12,Sweden,SWE,0.6591198236956767,0.6890200318452386,0.930687010446077,0.8941608563758875,0.5913283618968848,0.675608587760449
2021-07-13,Sweden,SWE,0.6649665946921105,0.6951320348427615,0.9308876472441676,0.8943536188934552,0.5946320647954302,0.6793831573456224
2021-07-14,Sweden,SWE,0.6708133656885444,0.7012440378402843,0.9310882840422582,0.8945463814110229,0.5979357676939756,0.6831577269307957
2021-07-15,Sweden,SWE,0.6766601366849783,0.7073560408378072,0.9312889208403486,0.8947391439285908,0.6012394705925209,0.6869322965159691
2021-07-16,Sweden,SWE,0.6825069076814122,0.71346804383533,0.9314895576384392,0.8949319064461585,0.6045431734910663,0.6907068661011424
2021-07-17,Sweden,SWE,0.688353678677846,0.7195800468328529,0.9316901944365298,0.8951246689637262,0.6078468763896118,0.6944814356863158
2021-07-18,Sweden,SWE,0.69420044967428,0.7256920498303757,0.9318908312346204,0.895317431481294,0.6111505792881572,0.6982560052714891
2021-07-19,Sweden,SWE,0.697486281804381,0.729126939933098,0.9320826810196559,0.8955017518448076,0.6130812470226248,0.700461845183064
2021-07-20,Sweden,SWE,0.700772113934482,0.7325618300358202,0.9322745308046914,0.8956860722083212,0.6150119147570925,0.7026676850946388
2021-07-21,Sweden,SWE,0.704057946064583,0.7359967201385424,0.9324663805897269,0.8958703925718349,0.6169425824915601,0.7048735250062137
2021-07-22,Sweden,SWE,0.7073437781946841,0.7394316102412648,0.9326582303747623,0.8960547129353486,0.6188732502260277,0.7070793649177887
2021-07-23,Sweden,SWE,0.7106296103247851,0.742866500343987,0.9328500801597978,0.8962390332988622,0.6208039179604953,0.7092852048293635
2021-07-24,Sweden,SWE,0.7139154424548861,0.7463013904467093,0.9330419299448333,0.8964233536623758,0.622734585694963,0.7114910447409384
2021-07-25,Sweden,SWE,0.7172012745849872,0.7497362805494315,0.9332337797298688,0.8966076740258895,0.6246652534294306,0.7136968846525132
2021-07-26,Sweden,SWE,0.7193116944644335,0.7519424371847906,0.9334074045989382,0.8967744847365503,0.626165230128459,0.7154106484504367
2021-07-27,Sweden,SWE,0.7214221143438798,0.7541485938201498,0.9335810294680076,0.896941295447211,0.6276652068274876,0.71712441224836
2021-07-28,Sweden,SWE,0.7235325342233262,0.7563547504555088,0.933754654337077,0.8971081061578718,0.6291651835265161,0.7188381760462834
2021-07-29,Sweden,SWE,0.7256429541027725,0.758560907090868,0.9339282792061465,0.8972749168685327,0.6306651602255445,0.7205519398442068
2021-07-30,Sweden,SWE,0.7277533739822188,0.760767063726227,0.934101904075216,0.8974417275791935,0.632165136924573,0.7222657036421303
2021-07-31,Sweden,SWE,0.7298637938616651,0.7629732203615862,0.9342755289442853,0.8976085382898542,0.6336651136236016,0.7239794674400536
2021-08-01,Sweden,SWE,0.7319742137411115,0.7651793769969453,0.9344491538133548,0.897775349000515,0.63516509032263,0.725693231237977
2021-08-02,Sweden,SWE,0.7338174626725055,0.767106242783331,0.9346093811995564,0.8979292880318465,0.6370285870759795,0.7278223264935945
2021-08-03,Sweden,SWE,0.7356607116038993,0.7690331085697166,0.9347696085857579,0.898083227063178,0.6388920838293292,0.7299514217492118
2021-08-04,Sweden,SWE,0.7375039605352933,0.7709599743561023,0.9349298359719594,0.8982371660945094,0.6407555805826787,0.7320805170048292
2021-08-05,Sweden,SWE,0.7393472094666873,0.772886840142488,0.9350900633581609,0.8983911051258409,0.6426190773360282,0.7342096122604466
2021-08-06,Sweden,SWE,0.7411904583980813,0.7748137059288737,0.9352502907443625,0.8985450441571723,0.6444825740893777,0.736338707516064
2021-08-07,Sweden,SWE,0.7430337073294752,0.7767405717152593,0.935410518130564,0.8986989831885038,0.6463460708427273,0.7384678027716813
2021-08-08,Sweden,SWE,0.7448769562608691,0.778667437501645,0.9355707455167656,0.8988529222198353,0.6482095675960768,0.7405968980272988
2021-08-09,Sweden,SWE,0.7465366239521359,0.7804023940973628,0.9357142667299982,0.8989908107360516,0.649726378538108,0.7423298954014784
2021-08-10,Sweden,SWE,0.7481962916434027,0.7821373506930805,0.9358577879432308,0.8991286992522679,0.651243189480139,0.744062892775658
2021-08-11,Sweden,SWE,0.7498559593346695,0.7838723072887983,0.9360013091564635,0.8992665877684842,0.6527600004221702,0.7457958901498376
2021-08-12,Sweden,SWE,0.7515156270259362,0.7856072638845162,0.9361448303696962,0.8994044762847005,0.6542768113642012,0.7475288875240172
2021-08-13,Sweden,SWE,0.753175294717203,0.787342220480234,0.9362883515829289,0.8995423648009169,0.6557936223062324,0.7492618848981969
2021-08-14,Sweden,SWE,0.7548349624084698,0.7890771770759517,0.9364318727961615,0.8996802533171332,0.6573104332482634,0.7509948822723764
2021-08-15,Sweden,SWE,0.7564946300997366,0.7908121336716695,0.9365753940093942,0.8998181418333495,0.6588272441902946,0.7527278796465561
2021-08-16,Sweden,SWE,0.7580896232990687,0.7924794818919593,0.9367157150141685,0.8999529557379041,0.6600593530867384,0.7541355972618978
2021-08-17,Sweden,SWE,0.7596846164984007,0.7941468301122491,0.9368560360189429,0.9000877696424588,0.661291461983182,0.7555433148772396
2021-08-18,Sweden,SWE,0.7612796096977328,0.7958141783325389,0.9369963570237172,0.9002225835470135,0.6625235708796258,0.7569510324925813
2021-08-19,Sweden,SWE,0.7628746028970649,0.7974815265528287,0.9371366780284914,0.9003573974515682,0.6637556797760694,0.7583587501079231
2021-08-20,Sweden,SWE,0.764469596096397,0.7991488747731185,0.9372769990332658,0.9004922113561228,0.6649877886725132,0.7597664677232648
2021-08-21,Sweden,SWE,0.766064589295729,0.8008162229934083,0.9374173200380401,0.9006270252606775,0.6662198975689568,0.7611741853386066
2021-08-22,Sweden,SWE,0.767659582495061,0.8024835712136981,0.9375576410428145,0.9007618391652321,0.6674520064654006,0.7625819029539483
2021-08-23,Sweden,SWE,0.7690871889885044,0.8039759394238658,0.9377092441384249,0.9009074923786957,0.668491344605489,0.7637693747856362
2021-08-24,Sweden,SWE,0.7705147954819478,0.8054683076340337,0.9378608472340354,0.9010531455921593,0.6695306827455774,0.764956846617324
2021-08-25,Sweden,SWE,0.7719424019753911,0.8069606758442014,0.9380124503296459,0.9011987988056229,0.6705700208856658,0.7661443184490119
2021-08-26,Sweden,SWE,0.7733700084688345,0.8084530440543691,0.9381640534252563,0.9013444520190864,0.671609359025754,0.7673317902806998
2021-08-27,Sweden,SWE,0.7747976149622778,0.8099454122645369,0.9383156565208668,0.90149010523255,0.6726486971658424,0.7685192621123876
2021-08-28,Sweden,SWE,0.7762252214557213,0.8114377804747047,0.9384672596164773,0.9016357584460136,0.6736880353059308,0.7697067339440754
2021-08-29,Sweden,SWE,0.7776528279491646,0.8129301486848725,0.9386188627120877,0.9017814116594772,0.6747273734460192,0.7708942057757633
2021-08-30,Sweden,SWE,0.7789277135069256,0.8142628679508205,0.9387718218282314,0.9019283676744924,0.675634928650129,0.7719311120519926
2021-08-31,Sweden,SWE,0.7802025990646866,0.8155955872167686,0.938924780944375,0.9020753236895075,0.6765424838542388,0.7729680183282219
2021-09-01,Sweden,SWE,0.7814774846224476,0.8169283064827166,0.9390777400605187,0.9022222797045226,0.6774500390583486,0.7740049246044512
2021-09-02,Sweden,SWE,0.7827523701802086,0.8182610257486648,0.9392306991766622,0.9023692357195378,0.6783575942624585,0.7750418308806805
2021-09-03,Sweden,SWE,0.7840272557379696,0.8195937450146128,0.9393836582928059,0.9025161917345529,0.6792651494665682,0.7760787371569098
2021-09-04,Sweden,SWE,0.7853021412957306,0.8209264642805609,0.9395366174089496,0.902663147749568,0.680172704670678,0.7771156434331391
2021-09-05,Sweden,SWE,0.7865770268534916,0.822259183546509,0.9396895765250932,0.9028101037645831,0.6810802598747878,0.7781525497093684
2021-09-06,Sweden,SWE,0.7876944238046905,0.8234272699174846,0.9398374370040321,0.9029521612457644,0.6818572355768888,0.7790402653858781
2021-09-07,Sweden,SWE,0.7888118207558893,0.8245953562884603,0.9399852974829709,0.9030942187269457,0.6826342112789898,0.7799279810623878
2021-09-08,Sweden,SWE,0.7899292177070881,0.8257634426594359,0.9401331579619098,0.903236276208127,0.6834111869810908,0.7808156967388975
2021-09-09,Sweden,SWE,0.7910466146582871,0.8269315290304117,0.9402810184408487,0.9033783336893083,0.6841881626831919,0.7817034124154071
2021-09-10,Sweden,SWE,0.7921640116094859,0.8280996154013873,0.9404288789197875,0.9035203911704895,0.6849651383852929,0.7825911280919168
2021-09-11,Sweden,SWE,0.7932814085606847,0.829267701772363,0.9405767393987263,0.9036624486516709,0.6857421140873939,0.7834788437684265
2021-09-12,Sweden,SWE,0.7943988055118836,0.8304357881433386,0.9407245998776652,0.9038045061328521,0.6865190897894949,0.7843665594449362
2021-09-13,Sweden,SWE,0.7952678430860014,0.8313442486014629,0.9408497876932892,0.9039247807720915,0.687127197423744,0.7850613388035034
2021-09-14,Sweden,SWE,0.7961368806601192,0.8322527090595873,0.9409749755089131,0.9040450554113308,0.6877353050579929,0.7857561181620705
2021-09-15,Sweden,SWE,0.797005918234237,0.8331611695177116,0.941100163324537,0.9041653300505702,0.6883434126922419,0.7864508975206377
2021-09-16,Sweden,SWE,0.797874955808355,0.8340696299758358,0.941225351140161,0.9042856046898095,0.6889515203264908,0.7871456768792048
2021-09-17,Sweden,SWE,0.7987439933824728,0.8349780904339601,0.941350538955785,0.9044058793290488,0.6895596279607398,0.787840456237772
2021-09-18,Sweden,SWE,0.7996130309565906,0.8358865508920844,0.9414757267714089,0.9045261539682882,0.6901677355949887,0.7885352355963391
2021-09-19,Sweden,SWE,0.8004820685307085,0.8367950113502087,0.9416009145870329,0.9046464286075275,0.6907758432292377,0.7892300149549063
2021-09-20,Sweden,SWE,0.8011589741506212,0.8375026240103369,0.9417076605234055,0.9047489851456657,0.691238985484138,0.7897591674612424
2021-09-21,Sweden,SWE,0.801835879770534,0.8382102366704651,0.9418144064597781,0.904851541683804,0.6917021277390382,0.7902883199675784
2021-09-22,Sweden,SWE,0.8025127853904468,0.8389178493305933,0.9419211523961507,0.9049540982219422,0.6921652699939385,0.7908174724739145
2021-09-23,Sweden,SWE,0.8031896910103596,0.8396254619907215,0.9420278983325232,0.9050566547600805,0.6926284122488386,0.7913466249802507
2021-09-24,Sweden,SWE,0.8038665966302724,0.8403330746508497,0.9421346442688958,0.9051592112982186,0.6930915545037389,0.7918757774865868
2021-09-25,Sweden,SWE,0.8045435022501852,0.8410406873109779,0.9422413902052684,0.9052617678363569,0.6935546967586391,0.7924049299929228
2021-09-26,Sweden,SWE,0.805220407870098,0.8417482999711061,0.942348136141641,0.9053643243744951,0.6940178390135394,0.7929340824992589
2021-09-27,Sweden,SWE,0.805832524988555,0.8423881850743753,0.9424601434376824,0.9054719357826534,0.6944351096853293,0.7934108254858079
2021-09-28,Sweden,SWE,0.806444642107012,0.8430280701776445,0.9425721507337237,0.9055795471908116,0.6948523803571192,0.7938875684723569
2021-09-29,Sweden,SWE,0.807056759225469,0.8436679552809138,0.9426841580297651,0.9056871585989699,0.6952696510289091,0.7943643114589057
2021-09-30,Sweden,SWE,0.8076688763439261,0.8443078403841829,0.9427961653258065,0.905794770007128,0.695686921700699,0.7948410544454547
2020-01-01,Slovenia,SVN,0,0,0,0,0,0
2020-01-02,Slovenia,SVN,0,0,0,0,0,0
2020-01-03,Slovenia,SVN,0,0,0,0,0,0
2020-01-04,Slovenia,SVN,0,0,0,0,0,0
2020-01-05,Slovenia,SVN,0,0,0,0,0,0
2020-01-06,Slovenia,SVN,0,0,0,0,0,0
2020-01-07,Slovenia,SVN,0,0,0,0,0,0
2020-01-08,Slovenia,SVN,0,0,0,0,0,0
2020-01-09,Slovenia,SVN,0,0,0,0,0,0
2020-01-10,Slovenia,SVN,0,0,0,0,0,0
2020-01-11,Slovenia,SVN,0,0,0,0,0,0
2020-01-12,Slovenia,SVN,0,0,0,0,0,0
2020-01-13,Slovenia,SVN,0,0,0,0,0,0
2020-01-14,Slovenia,SVN,0,0,0,0,0,0
2020-01-15,Slovenia,SVN,0,0,0,0,0,0
2020-01-16,Slovenia,SVN,0,0,0,0,0,0
2020-01-17,Slovenia,SVN,0,0,0,0,0,0
2020-01-18,Slovenia,SVN,0,0,0,0,0,0
2020-01-19,Slovenia,SVN,0,0,0,0,0,0
2020-01-20,Slovenia,SVN,0,0,0,0,0,0
2020-01-21,Slovenia,SVN,0,0,0,0,0,0
2020-01-22,Slovenia,SVN,0,0,0,0,0,0
2020-01-23,Slovenia,SVN,0,0,0,0,0,0
2020-01-24,Slovenia,SVN,0,0,0,0,0,0
2020-01-25,Slovenia,SVN,0,0,0,0,0,0
2020-01-26,Slovenia,SVN,0,0,0,0,0,0
2020-01-27,Slovenia,SVN,0,0,0,0,0,0
2020-01-28,Slovenia,SVN,0,0,0,0,0,0
2020-01-29,Slovenia,SVN,0,0,0,0,0,0
2020-01-30,Slovenia,SVN,0,0,0,0,0,0
2020-01-31,Slovenia,SVN,0,0,0,0,0,0
2020-02-01,Slovenia,SVN,0,0,0,0,0,0
2020-02-02,Slovenia,SVN,0,0,0,0,0,0
2020-02-03,Slovenia,SVN,0,0,0,0,0,0
2020-02-04,Slovenia,SVN,0,0,0,0,0,0
2020-02-05,Slovenia,SVN,0,0,0,0,0,0
2020-02-06,Slovenia,SVN,0,0,0,0,0,0
2020-02-07,Slovenia,SVN,0,0,0,0,0,0
2020-02-08,Slovenia,SVN,0,0,0,0,0,0
2020-02-09,Slovenia,SVN,0,0,0,0,0,0
2020-02-10,Slovenia,SVN,0,0,0,0,0,0
2020-02-11,Slovenia,SVN,0,0,0,0,0,0
2020-02-12,Slovenia,SVN,0,0,0,0,0,0
2020-02-13,Slovenia,SVN,0,0,0,0,0,0
2020-02-14,Slovenia,SVN,0,0,0,0,0,0
2020-02-15,Slovenia,SVN,0,0,0,0,0,0
2020-02-16,Slovenia,SVN,0,0,0,0,0,0
2020-02-17,Slovenia,SVN,0,0,0,0,0,0
2020-02-18,Slovenia,SVN,0,0,0,0,0,0
2020-02-19,Slovenia,SVN,0,0,0,0,0,0
2020-02-20,Slovenia,SVN,0,0,0,0,0,0
2020-02-21,Slovenia,SVN,0,0,0,0,0,0
2020-02-22,Slovenia,SVN,0,0,0,0,0,0
2020-02-23,Slovenia,SVN,0,0,0,0,0,0
2020-02-24,Slovenia,SVN,0,0,0,0,0,0
2020-02-25,Slovenia,SVN,0,0,0,0,0,0
2020-02-26,Slovenia,SVN,0,0,0,0,0,0
2020-02-27,Slovenia,SVN,0,0,0,0,0,0
2020-02-28,Slovenia,SVN,0,0,0,0,0,0
2020-02-29,Slovenia,SVN,0,0,0,0,0,0
2020-03-01,Slovenia,SVN,0,0,0,0,0,0
2020-03-02,Slovenia,SVN,0,0,0,0,0,0
2020-03-03,Slovenia,SVN,0,0,0,0,0,0
2020-03-04,Slovenia,SVN,0,0,0,0,0,0
2020-03-05,Slovenia,SVN,0,0,0,0,0,0
2020-03-06,Slovenia,SVN,0,0,0,0,0,0
2020-03-07,Slovenia,SVN,0,0,0,0,0,0
2020-03-08,Slovenia,SVN,0,0,0,0,0,0
2020-03-09,Slovenia,SVN,0,0,0,0,0,0
2020-03-10,Slovenia,SVN,0,0,0,0,0,0
2020-03-11,Slovenia,SVN,0,0,0,0,0,0
2020-03-12,Slovenia,SVN,0,0,0,0,0,0
2020-03-13,Slovenia,SVN,0,0,0,0,0,0
2020-03-14,Slovenia,SVN,0,0,0,0,0,0
2020-03-15,Slovenia,SVN,0,0,0,0,0,0
2020-03-16,Slovenia,SVN,0,0,0,0,0,0
2020-03-17,Slovenia,SVN,0,0,0,0,0,0
2020-03-18,Slovenia,SVN,0,0,0,0,0,0
2020-03-19,Slovenia,SVN,0,0,0,0,0,0
2020-03-20,Slovenia,SVN,0,0,0,0,0,0
2020-03-21,Slovenia,SVN,0,0,0,0,0,0
2020-03-22,Slovenia,SVN,0,0,0,0,0,0
2020-03-23,Slovenia,SVN,0,0,0,0,0,0
2020-03-24,Slovenia,SVN,0,0,0,0,0,0
2020-03-25,Slovenia,SVN,0,0,0,0,0,0
2020-03-26,Slovenia,SVN,0,0,0,0,0,0
2020-03-27,Slovenia,SVN,0,0,0,0,0,0
2020-03-28,Slovenia,SVN,0,0,0,0,0,0
2020-03-29,Slovenia,SVN,0,0,0,0,0,0
2020-03-30,Slovenia,SVN,0,0,0,0,0,0
2020-03-31,Slovenia,SVN,0,0,0,0,0,0
2020-04-01,Slovenia,SVN,0,0,0,0,0,0
2020-04-02,Slovenia,SVN,0,0,0,0,0,0
2020-04-03,Slovenia,SVN,0,0,0,0,0,0
2020-04-04,Slovenia,SVN,0,0,0,0,0,0
2020-04-05,Slovenia,SVN,0,0,0,0,0,0
2020-04-06,Slovenia,SVN,0,0,0,0,0,0
2020-04-07,Slovenia,SVN,0,0,0,0,0,0
2020-04-08,Slovenia,SVN,0,0,0,0,0,0
2020-04-09,Slovenia,SVN,0,0,0,0,0,0
2020-04-10,Slovenia,SVN,0,0,0,0,0,0
2020-04-11,Slovenia,SVN,0,0,0,0,0,0
2020-04-12,Slovenia,SVN,0,0,0,0,0,0
2020-04-13,Slovenia,SVN,0,0,0,0,0,0
2020-04-14,Slovenia,SVN,0,0,0,0,0,0
2020-04-15,Slovenia,SVN,0,0,0,0,0,0
2020-04-16,Slovenia,SVN,0,0,0,0,0,0
2020-04-17,Slovenia,SVN,0,0,0,0,0,0
2020-04-18,Slovenia,SVN,0,0,0,0,0,0
2020-04-19,Slovenia,SVN,0,0,0,0,0,0
