country,cnt,date,V_all,V_all_adj
Czechia,CZE,2020-07-22,0,0
Czechia,CZE,2020-07-23,0,0
Czechia,CZE,2020-07-24,0,0
Czechia,CZE,2020-07-25,0,0
Czechia,CZE,2020-07-26,0,0
Czechia,CZE,2020-07-27,0,0
Czechia,CZE,2020-07-28,0,0
Czechia,CZE,2020-07-29,0,0
Czechia,CZE,2020-07-30,0,0
Czechia,CZE,2020-07-31,0,0
Czechia,CZE,2020-08-01,0,0
Czechia,CZE,2020-08-02,0,0
Czechia,CZE,2020-08-03,0,0
Czechia,CZE,2020-08-04,0,0
Czechia,CZE,2020-08-05,0,0
Czechia,CZE,2020-08-06,0,0
Czechia,CZE,2020-08-07,0,0
Czechia,CZE,2020-08-08,0,0
Czechia,CZE,2020-08-09,0,0
Czechia,CZE,2020-08-10,0,0
Czechia,CZE,2020-08-11,0,0
Czechia,CZE,2020-08-12,0,0
Czechia,CZE,2020-08-13,0,0
Czechia,CZE,2020-08-14,0,0
Czechia,CZE,2020-08-15,0,0
Czechia,CZE,2020-08-16,0,0
Czechia,CZE,2020-08-17,0,0
Czechia,CZE,2020-08-18,0,0
Czechia,CZE,2020-08-19,0,0
Czechia,CZE,2020-08-20,0,0
Czechia,CZE,2020-08-21,0,0
Czechia,CZE,2020-08-22,0,0
Czechia,CZE,2020-08-23,0,0
Czechia,CZE,2020-08-24,0,0
Czechia,CZE,2020-08-25,0,0
Czechia,CZE,2020-08-26,0,0
Czechia,CZE,2020-08-27,0,0
Czechia,CZE,2020-08-28,0,0
Czechia,CZE,2020-08-29,0,0
Czechia,CZE,2020-08-30,0,0
Czechia,CZE,2020-08-31,0,0
Czechia,CZE,2020-09-01,0,0
Czechia,CZE,2020-09-02,0,0
Czechia,CZE,2020-09-03,0,0
Czechia,CZE,2020-09-04,0,0
Czechia,CZE,2020-09-05,0,0
Czechia,CZE,2020-09-06,0,0
Czechia,CZE,2020-09-07,0,0
Czechia,CZE,2020-09-08,0,0
Czechia,CZE,2020-09-09,0,0
Czechia,CZE,2020-09-10,0,0
Czechia,CZE,2020-09-11,0,0
Czechia,CZE,2020-09-12,0,0
Czechia,CZE,2020-09-13,0,0
Czechia,CZE,2020-09-14,0,0
Czechia,CZE,2020-09-15,0,0
Czechia,CZE,2020-09-16,0,0
Czechia,CZE,2020-09-17,0,0
Czechia,CZE,2020-09-18,0,0
Czechia,CZE,2020-09-19,0,0
Czechia,CZE,2020-09-20,0,0
Czechia,CZE,2020-09-21,0,0
Czechia,CZE,2020-09-22,0,0
Czechia,CZE,2020-09-23,0,0
Czechia,CZE,2020-09-24,0,0
Czechia,CZE,2020-09-25,0,0
Czechia,CZE,2020-09-26,0,0
Czechia,CZE,2020-09-27,0,0
Czechia,CZE,2020-09-28,0,0
Czechia,CZE,2020-09-29,0,0
Czechia,CZE,2020-09-30,0,0
Czechia,CZE,2020-10-01,0,0
Czechia,CZE,2020-10-02,0,0
Czechia,CZE,2020-10-03,0,0
Czechia,CZE,2020-10-04,0,0
Czechia,CZE,2020-10-05,0,0
Czechia,CZE,2020-10-06,0,0
Czechia,CZE,2020-10-07,0,0
Czechia,CZE,2020-10-08,0,0
Czechia,CZE,2020-10-09,0,0
Czechia,CZE,2020-10-10,0,0
Czechia,CZE,2020-10-11,0,0
Czechia,CZE,2020-10-12,0,0
Czechia,CZE,2020-10-13,0,0
Czechia,CZE,2020-10-14,0,0
Czechia,CZE,2020-10-15,0,0
Czechia,CZE,2020-10-16,0,0
Czechia,CZE,2020-10-17,0,0
Czechia,CZE,2020-10-18,0,0
Czechia,CZE,2020-10-19,0,0
Czechia,CZE,2020-10-20,0,0
Czechia,CZE,2020-10-21,0,0
Czechia,CZE,2020-10-22,0,0
Czechia,CZE,2020-10-23,0,0
Czechia,CZE,2020-10-24,0,0
Czechia,CZE,2020-10-25,0,0
Czechia,CZE,2020-10-26,0,0
Czechia,CZE,2020-10-27,0,0
Czechia,CZE,2020-10-28,0,0
Czechia,CZE,2020-10-29,0,0
Czechia,CZE,2020-10-30,0,0
Czechia,CZE,2020-10-31,0,0
Czechia,CZE,2020-11-01,0,0
Czechia,CZE,2020-11-02,0,0
Czechia,CZE,2020-11-03,0,0
Czechia,CZE,2020-11-04,0,0
Czechia,CZE,2020-11-05,0,0
Czechia,CZE,2020-11-06,0,0
Czechia,CZE,2020-11-07,0,0
Czechia,CZE,2020-11-08,0,0
Czechia,CZE,2020-11-09,0,0
Czechia,CZE,2020-11-10,0,0
Czechia,CZE,2020-11-11,0,0
Czechia,CZE,2020-11-12,0,0
Czechia,CZE,2020-11-13,0,0
Czechia,CZE,2020-11-14,0,0
Czechia,CZE,2020-11-15,0,0
Czechia,CZE,2020-11-16,0,0
Czechia,CZE,2020-11-17,0,0
Czechia,CZE,2020-11-18,0,0
Czechia,CZE,2020-11-19,0,0
Czechia,CZE,2020-11-20,0,0
Czechia,CZE,2020-11-21,0,0
Czechia,CZE,2020-11-22,0,0
Czechia,CZE,2020-11-23,0,0
Czechia,CZE,2020-11-24,0,0
Czechia,CZE,2020-11-25,0,0
Czechia,CZE,2020-11-26,0,0
Czechia,CZE,2020-11-27,0,0
Czechia,CZE,2020-11-28,0,0
Czechia,CZE,2020-11-29,0,0
Czechia,CZE,2020-11-30,0,0
Czechia,CZE,2020-12-01,0,0
Czechia,CZE,2020-12-02,0,0
Czechia,CZE,2020-12-03,0,0
Czechia,CZE,2020-12-04,0,0
Czechia,CZE,2020-12-05,0,0
Czechia,CZE,2020-12-06,0,0
Czechia,CZE,2020-12-07,0,0
Czechia,CZE,2020-12-08,0,0
Czechia,CZE,2020-12-09,0,0
Czechia,CZE,2020-12-10,0,0
Czechia,CZE,2020-12-11,0,0
Czechia,CZE,2020-12-12,0,0
Czechia,CZE,2020-12-13,0,0
Czechia,CZE,2020-12-14,0,0
Czechia,CZE,2020-12-15,0,0
Czechia,CZE,2020-12-16,0,0
Czechia,CZE,2020-12-17,0,0
Czechia,CZE,2020-12-18,0,0
Czechia,CZE,2020-12-19,0,0
Czechia,CZE,2020-12-20,0,0
Czechia,CZE,2020-12-21,0,0
Czechia,CZE,2020-12-22,0,0
Czechia,CZE,2020-12-23,0,0
Czechia,CZE,2020-12-24,0,0
Czechia,CZE,2020-12-25,0,0
Czechia,CZE,2020-12-26,0,0
Czechia,CZE,2020-12-27,1e-4,1.1372682815876265e-4
Czechia,CZE,2020-12-28,3e-4,3.4118048447628793e-4
Czechia,CZE,2020-12-29,7.000000000000001e-4,7.960877971113385e-4
Czechia,CZE,2020-12-30,0.001,0.0011372682815876266
Czechia,CZE,2020-12-31,0.0011,0.001250995109746389
Czechia,CZE,2021-01-01,0.0011,0.001250995109746389
Czechia,CZE,2021-01-02,0.0012,0.0013647219379051517
Czechia,CZE,2021-01-03,0.0013,0.0014784487660639144
Czechia,CZE,2021-01-04,0.0017000000000000001,0.001933356078698965
Czechia,CZE,2021-01-05,0.0021,0.0023882633913340154
Czechia,CZE,2021-01-06,0.0026,0.0029568975321278288
Czechia,CZE,2021-01-07,0.0034000000000000002,0.00386671215739793
Czechia,CZE,2021-01-08,0.0043,0.0048902536108267934
Czechia,CZE,2021-01-09,0.0045000000000000005,0.005117707267144319
Czechia,CZE,2021-01-10,0.004699999999999999,0.005345160923461844
Czechia,CZE,2021-01-11,0.005600000000000001,0.006368702376890708
Czechia,CZE,2021-01-12,0.0068000000000000005,0.00773342431479586
Czechia,CZE,2021-01-13,0.008100000000000001,0.009211873080859774
Czechia,CZE,2021-01-14,0.0095,0.01080404867508245
Czechia,CZE,2021-01-15,0.0108,0.012282497441146366
Czechia,CZE,2021-01-16,0.0111,0.012623677925622655
Czechia,CZE,2021-01-17,0.011399999999999999,0.01296485841009894
Czechia,CZE,2021-01-18,0.0125,0.01421585351984533
Czechia,CZE,2021-01-19,0.0137,0.015580575457750483
Czechia,CZE,2021-01-20,0.015,0.017059024223814397
Czechia,CZE,2021-01-21,0.016399999999999998,0.018651199818037072
Czechia,CZE,2021-01-22,0.0178,0.02024337541225975
Czechia,CZE,2021-01-23,0.0181,0.02058455589673604
Czechia,CZE,2021-01-24,0.0183,0.020812009553053564
Czechia,CZE,2021-01-25,0.0192,0.021835551006482427
Czechia,CZE,2021-01-26,0.0202,0.022972819288070052
Czechia,CZE,2021-01-27,0.021099999999999997,0.023996360741498916
Czechia,CZE,2021-01-28,0.0217,0.024678721710451493
Czechia,CZE,2021-01-29,0.0223,0.025361082679404068
Czechia,CZE,2021-01-30,0.022400000000000003,0.025474809507562833
Czechia,CZE,2021-01-31,0.022400000000000003,0.025474809507562833
Czechia,CZE,2021-02-01,0.022799999999999997,0.02592971682019788
Czechia,CZE,2021-02-02,0.0232,0.02638462413283293
Czechia,CZE,2021-02-03,0.0236,0.026839531445467982
Czechia,CZE,2021-02-04,0.0241,0.027408165586261798
Czechia,CZE,2021-02-05,0.0246,0.02797679972705561
Czechia,CZE,2021-02-06,0.024700000000000003,0.028090526555214376
Czechia,CZE,2021-02-07,0.024700000000000003,0.028090526555214376
Czechia,CZE,2021-02-08,0.025099999999999997,0.02854543386784942
Czechia,CZE,2021-02-09,0.0256,0.02911406800864324
Czechia,CZE,2021-02-10,0.026099999999999998,0.029682702149437048
Czechia,CZE,2021-02-11,0.026699999999999998,0.030365063118389626
Czechia,CZE,2021-02-12,0.0273,0.0310474240873422
Czechia,CZE,2021-02-13,0.0275,0.031274877743659724
Czechia,CZE,2021-02-14,0.0276,0.03138860457181849
Czechia,CZE,2021-02-15,0.0282,0.03207096554077107
Czechia,CZE,2021-02-16,0.028999999999999998,0.03298078016604117
Czechia,CZE,2021-02-17,0.029900000000000003,0.034004321619470035
Czechia,CZE,2021-02-18,0.031,0.03525531672921642
Czechia,CZE,2021-02-19,0.0321,0.03650631183896281
Czechia,CZE,2021-02-20,0.0323,0.03673376549528033
Czechia,CZE,2021-02-21,0.032400000000000005,0.0368474923234391
Czechia,CZE,2021-02-22,0.0334,0.03798476060502672
Czechia,CZE,2021-02-23,0.0346,0.03934948254293187
Czechia,CZE,2021-02-24,0.0359,0.040827931308995785
Czechia,CZE,2021-02-25,0.0375,0.04264756055953599
Czechia,CZE,2021-02-26,0.039,0.04435346298191743
Czechia,CZE,2021-02-27,0.0393,0.04469464346639372
Czechia,CZE,2021-02-28,0.0395,0.044922097122711245
Czechia,CZE,2021-03-01,0.0414,0.04708290685772773
Czechia,CZE,2021-03-02,0.043899999999999995,0.0499260775616968
Czechia,CZE,2021-03-03,0.046799999999999994,0.053224155578300916
Czechia,CZE,2021-03-04,0.0499,0.056749687251222564
Czechia,CZE,2021-03-05,0.0526,0.05982031161150915
Czechia,CZE,2021-03-06,0.0537,0.06107130672125554
Czechia,CZE,2021-03-07,0.0548,0.06232230183100193
Czechia,CZE,2021-03-08,0.0575,0.06539292619128852
Czechia,CZE,2021-03-09,0.060899999999999996,0.06925963834868645
Czechia,CZE,2021-03-10,0.06480000000000001,0.0736949846468782
Czechia,CZE,2021-03-11,0.0689,0.07835778460138745
Czechia,CZE,2021-03-12,0.0726,0.08256567724326168
Czechia,CZE,2021-03-13,0.0741,0.08427157966564312
Czechia,CZE,2021-03-14,0.0753,0.08563630160354828
Czechia,CZE,2021-03-15,0.0779,0.08859319913567609
Czechia,CZE,2021-03-16,0.0815,0.09268736494939156
Czechia,CZE,2021-03-17,0.085,0.09666780393494824
Czechia,CZE,2021-03-18,0.0886,0.1007619697486637
Czechia,CZE,2021-03-19,0.09179999999999999,0.1044012282497441
Czechia,CZE,2021-03-20,0.0932,0.10599340384396679
Czechia,CZE,2021-03-21,0.09390000000000001,0.10678949164107814
Czechia,CZE,2021-03-22,0.0962,0.10940520868872966
Czechia,CZE,2021-03-23,0.0986,0.11213465256453996
Czechia,CZE,2021-03-24,0.1011,0.11497782326850903
Czechia,CZE,2021-03-25,0.1036,0.1178209939724781
Czechia,CZE,2021-03-26,0.1059,0.12043671102012964
Czechia,CZE,2021-03-27,0.1067,0.12134652564539974
Czechia,CZE,2021-03-28,0.1072,0.12191515978619356
Czechia,CZE,2021-03-29,0.109,0.12396224269305128
Czechia,CZE,2021-03-30,0.11130000000000001,0.12657795974070282
Czechia,CZE,2021-03-31,0.1134,0.12896622313203684
Czechia,CZE,2021-04-01,0.1158,0.13169566700784713
Czechia,CZE,2021-04-02,0.1165,0.13249175480495848
Czechia,CZE,2021-04-03,0.1168,0.13283293528943477
Czechia,CZE,2021-04-04,0.11699999999999999,0.13306038894575228
Czechia,CZE,2021-04-05,0.1173,0.13340156943022857
Czechia,CZE,2021-04-06,0.1188,0.13510747185261002
Czechia,CZE,2021-04-07,0.1209,0.13749573524394404
Czechia,CZE,2021-04-08,0.1245,0.14158990105765948
Czechia,CZE,2021-04-09,0.1282,0.14579779369953372
Czechia,CZE,2021-04-10,0.1297,0.14750369612191516
Czechia,CZE,2021-04-11,0.1306,0.14852723757534403
Czechia,CZE,2021-04-12,0.1341,0.1525076765609007
Czechia,CZE,2021-04-13,0.1375,0.15637438871829865
Czechia,CZE,2021-04-14,0.1411,0.16046855453201408
Czechia,CZE,2021-04-15,0.1456,0.16558626179915842
Czechia,CZE,2021-04-16,0.1497,0.1702490617536677
Czechia,CZE,2021-04-17,0.15130000000000002,0.17206869100420788
Czechia,CZE,2021-04-18,0.1525,0.17343341294211304
Czechia,CZE,2021-04-19,0.1566,0.1780962128966223
Czechia,CZE,2021-04-20,0.1606,0.18264528602297278
Czechia,CZE,2021-04-21,0.165,0.18764926646195837
Czechia,CZE,2021-04-22,0.17010000000000003,0.19344933469805528
Czechia,CZE,2021-04-23,0.1747,0.19868076879335833
Czechia,CZE,2021-04-24,0.1764,0.20061412487205732
Czechia,CZE,2021-04-25,0.1778,0.20220630046628
Czechia,CZE,2021-04-26,0.18239999999999998,0.20743773456158304
Czechia,CZE,2021-04-27,0.187,0.21266916865688615
Czechia,CZE,2021-04-28,0.1924,0.21881041737745932
Czechia,CZE,2021-04-29,0.1985,0.22574775389514387
Czechia,CZE,2021-04-30,0.2043,0.23234390992835208
Czechia,CZE,2021-05-01,0.2061,0.2343909928352098
Czechia,CZE,2021-05-02,0.2079,0.23643807574206752
Czechia,CZE,2021-05-03,0.21420000000000003,0.2436028659160696
Czechia,CZE,2021-05-04,0.22039999999999998,0.2506539292619129
Czechia,CZE,2021-05-05,0.22719999999999999,0.2583873535767087
Czechia,CZE,2021-05-06,0.2347,0.2669168656886159
Czechia,CZE,2021-05-07,0.2419,0.2751051973160468
Czechia,CZE,2021-05-08,0.2446,0.2781758216763334
Czechia,CZE,2021-05-09,0.2469,0.280791538723985
Czechia,CZE,2021-05-10,0.25370000000000004,0.28852496303878084
Czechia,CZE,2021-05-11,0.2608,0.29659956783805297
Czechia,CZE,2021-05-12,0.2682,0.3050153531218014
Czechia,CZE,2021-05-13,0.276,0.3138860457181849
Czechia,CZE,2021-05-14,0.2834,0.3223018310019333
Czechia,CZE,2021-05-15,0.2864,0.3257136358466962
Czechia,CZE,2021-05-16,0.2888,0.3284430797225065
Czechia,CZE,2021-05-17,0.2956,0.33617650403730237
Czechia,CZE,2021-05-18,0.3023,0.34379620152393947
Czechia,CZE,2021-05-19,0.3095,0.35198453315137035
Czechia,CZE,2021-05-20,0.3165,0.35994541112248374
Czechia,CZE,2021-05-21,0.32289999999999996,0.36722392812464455
Czechia,CZE,2021-05-22,0.3259,0.3706357329694075
Czechia,CZE,2021-05-23,0.32799999999999996,0.37302399636074146
Czechia,CZE,2021-05-24,0.33240000000000003,0.37802797679972705
Czechia,CZE,2021-05-25,0.3372,0.3834868645513476
Czechia,CZE,2021-05-26,0.3436,0.39076538155350843
Czechia,CZE,2021-05-27,0.3493,0.3972478107585579
Czechia,CZE,2021-05-28,0.355,0.4037302399636074
Czechia,CZE,2021-05-29,0.3578,0.40691459115205275
Czechia,CZE,2021-05-30,0.35979999999999995,0.409189127715228
Czechia,CZE,2021-05-31,0.365,0.41510292277948363
Czechia,CZE,2021-06-01,0.3705,0.4213578983282156
Czechia,CZE,2021-06-02,0.3764,0.4280677811895826
Czechia,CZE,2021-06-03,0.3818,0.43420902991015575
Czechia,CZE,2021-06-04,0.38770000000000004,0.4409189127715228
Czechia,CZE,2021-06-05,0.3909,0.4445581712726032
Czechia,CZE,2021-06-06,0.3934,0.4474013419765723
Czechia,CZE,2021-06-07,0.3993,0.45411122483793925
Czechia,CZE,2021-06-08,0.4053,0.46093483452746503
Czechia,CZE,2021-06-09,0.4108,0.4671898100761969
Czechia,CZE,2021-06-10,0.4158,0.47287615148413503
Czechia,CZE,2021-06-11,0.4207,0.47844876606391445
Czechia,CZE,2021-06-12,0.42369999999999997,0.4818605709086773
Czechia,CZE,2021-06-13,0.42590000000000006,0.4843625611281701
Czechia,CZE,2021-06-14,0.4299,0.4889116342545206
Czechia,CZE,2021-06-15,0.4341,0.4936881610371886
Czechia,CZE,2021-06-16,0.43810000000000004,0.49823723416353916
Czechia,CZE,2021-06-17,0.44170000000000004,0.5023313999772546
Czechia,CZE,2021-06-18,0.4457,0.5068804731036051
Czechia,CZE,2021-06-19,0.44770000000000004,0.5091550096667804
Czechia,CZE,2021-06-20,0.4493,0.5109746389173205
Czechia,CZE,2021-06-21,0.4524,0.5145001705902422
Czechia,CZE,2021-06-22,0.45539999999999997,0.5179119754350051
Czechia,CZE,2021-06-23,0.45840000000000003,0.521323780279768
Czechia,CZE,2021-06-24,0.4612,0.5245081314682133
Czechia,CZE,2021-06-25,0.46409999999999996,0.5278062094848174
Czechia,CZE,2021-06-26,0.46549999999999997,0.52939838507904
Czechia,CZE,2021-06-27,0.4668,0.530876833845104
Czechia,CZE,2021-06-28,0.46950000000000003,0.5339474582053907
Czechia,CZE,2021-06-29,0.4722,0.5370180825656772
Czechia,CZE,2021-06-30,0.47479999999999994,0.539974980097805
Czechia,CZE,2021-07-01,0.47700000000000004,0.5424769703172978
Czechia,CZE,2021-07-02,0.47950000000000004,0.5453201410212669
Czechia,CZE,2021-07-03,0.4802,0.5461162288183783
Czechia,CZE,2021-07-04,0.48090000000000005,0.5469123166154896
Czechia,CZE,2021-07-05,0.4816,0.5477084044126008
Czechia,CZE,2021-07-06,0.48210000000000003,0.5482770385533947
Czechia,CZE,2021-07-07,0.48450000000000004,0.551006482429205
Czechia,CZE,2021-07-08,0.4869,0.5537359263050153
Czechia,CZE,2021-07-09,0.48950000000000005,0.5566928238371431
Czechia,CZE,2021-07-10,0.4904,0.557716365290572
Czechia,CZE,2021-07-11,0.49119999999999997,0.5586261799158421
Czechia,CZE,2021-07-12,0.4938,0.56158307744797
Czechia,CZE,2021-07-13,0.4962,0.5643125213237802
Czechia,CZE,2021-07-14,0.4986,0.5670419651995905
Czechia,CZE,2021-07-15,0.5013000000000001,0.5701125895598772
Czechia,CZE,2021-07-16,0.5039,0.573069487092005
Czechia,CZE,2021-07-17,0.5047999999999999,0.5740930285454338
Czechia,CZE,2021-07-18,0.5056,0.5750028431707039
Czechia,CZE,2021-07-19,0.5077,0.577391106562038
Czechia,CZE,2021-07-20,0.5097,0.5796656431252132
Czechia,CZE,2021-07-21,0.5119,0.5821676333447059
Czechia,CZE,2021-07-22,0.514,0.5845558967360399
Czechia,CZE,2021-07-23,0.5161,0.586944160127374
Czechia,CZE,2021-07-24,0.5168,0.5877402479244853
Czechia,CZE,2021-07-25,0.5174,0.5884226088934379
Czechia,CZE,2021-07-26,0.5196000000000001,0.5909245991129307
Czechia,CZE,2021-07-27,0.5218,0.5934265893324234
Czechia,CZE,2021-07-28,0.5236999999999999,0.59558739906744
Czechia,CZE,2021-07-29,0.5257000000000001,0.5978619356306152
Czechia,CZE,2021-07-30,0.5279,0.600363925850108
Czechia,CZE,2021-07-31,0.5287,0.6012737404753781
Czechia,CZE,2021-08-01,0.5293,0.6019561014443306
Czechia,CZE,2021-08-02,0.5311,0.6040031843511884
Czechia,CZE,2021-08-03,0.5327000000000001,0.6058228136017286
Czechia,CZE,2021-08-04,0.5342,0.6075287160241101
Czechia,CZE,2021-08-05,0.5357,0.6092346184464915
Czechia,CZE,2021-08-06,0.5373,0.6110542476970316
Czechia,CZE,2021-08-07,0.5378000000000001,0.6116228818378255
Czechia,CZE,2021-08-08,0.5382,0.6120777891504605
Czechia,CZE,2021-08-09,0.5394,0.6134425110883657
Czechia,CZE,2021-08-10,0.5405,0.614693506198112
Czechia,CZE,2021-08-11,0.5415,0.6158307744796997
Czechia,CZE,2021-08-12,0.5426,0.617081769589446
Czechia,CZE,2021-08-13,0.5436,0.6182190378710337
Czechia,CZE,2021-08-14,0.5439,0.61856021835551
Czechia,CZE,2021-08-15,0.5440999999999999,0.6187876720118275
Czechia,CZE,2021-08-16,0.5451,0.6199249402934152
Czechia,CZE,2021-08-17,0.5459,0.6208347549186853
Czechia,CZE,2021-08-18,0.5468,0.6218582963721141
Czechia,CZE,2021-08-19,0.5477000000000001,0.6228818378255431
Czechia,CZE,2021-08-20,0.5488000000000001,0.6241328329352894
Czechia,CZE,2021-08-21,0.5489999999999999,0.6243602865916069
Czechia,CZE,2021-08-22,0.5492,0.6245877402479244
Czechia,CZE,2021-08-23,0.5502,0.6257250085295121
Czechia,CZE,2021-08-24,0.5511,0.6267485499829409
Czechia,CZE,2021-08-25,0.552,0.6277720914363698
Czechia,CZE,2021-08-26,0.5528,0.6286819060616399
Czechia,CZE,2021-08-27,0.5537,0.6297054475150687
Czechia,CZE,2021-08-28,0.5539999999999999,0.630046627999545
Czechia,CZE,2021-08-29,0.5542,0.6302740816558626
Czechia,CZE,2021-08-30,0.555,0.6311838962811327
Czechia,CZE,2021-08-31,0.5557,0.631979984078244
Czechia,CZE,2021-09-01,0.5562,0.6325486182190377
Czechia,CZE,2021-09-02,0.5569,0.6333447060161491
Czechia,CZE,2021-09-03,0.5578,0.634368247469578
Czechia,CZE,2021-09-04,0.5579999999999999,0.6345957011258955
Czechia,CZE,2021-09-05,0.5581,0.6347094279540544
Czechia,CZE,2021-09-06,0.5587,0.6353917889230069
Czechia,CZE,2021-09-07,0.5590999999999999,0.6358466962356419
Czechia,CZE,2021-09-08,0.5596,0.6364153303764357
Czechia,CZE,2021-09-09,0.5603,0.6372114181735471
Czechia,CZE,2021-09-10,0.561,0.6380075059706585
Czechia,CZE,2021-09-11,0.5611,0.6381212327988172
Czechia,CZE,2021-09-12,0.5613,0.6383486864551348
Czechia,CZE,2021-09-13,0.5618,0.6389173205959285
Czechia,CZE,2021-09-14,0.5623,0.6394859547367223
Czechia,CZE,2021-09-15,0.5627,0.6399408620493574
Czechia,CZE,2021-09-16,0.5632,0.6405094961901512
Czechia,CZE,2021-09-17,0.5638000000000001,0.6411918571591038
Czechia,CZE,2021-09-18,0.564,0.6414193108154213
Czechia,CZE,2021-09-19,0.5640999999999999,0.64153303764358
Czechia,CZE,2021-09-20,0.5645,0.6419879449562151
Czechia,CZE,2021-09-21,0.5648,0.6423291254406914
Czechia,CZE,2021-09-22,0.5652,0.6427840327533265
Czechia,CZE,2021-09-23,0.5657,0.6433526668941203
Czechia,CZE,2021-09-24,0.5661999999999999,0.6439213010349141
Czechia,CZE,2021-09-25,0.5663,0.6440350278630729
Czechia,CZE,2021-09-26,0.5664,0.6441487546912317
Czechia,CZE,2021-09-27,0.5668,0.6446036620038667
Czechia,CZE,2021-09-28,0.5668,0.6446036620038667
Czechia,CZE,2021-09-29,0.5671,0.6449448424883429
Czechia,CZE,2021-09-30,0.5675,0.645399749800978
Denmark,DNK,2020-01-01,0,0
Denmark,DNK,2020-01-02,0,0
Denmark,DNK,2020-01-03,0,0
Denmark,DNK,2020-01-04,0,0
Denmark,DNK,2020-01-05,0,0
Denmark,DNK,2020-01-06,0,0
Denmark,DNK,2020-01-07,0,0
Denmark,DNK,2020-01-08,0,0
Denmark,DNK,2020-01-09,0,0
Denmark,DNK,2020-01-10,0,0
Denmark,DNK,2020-01-11,0,0
Denmark,DNK,2020-01-12,0,0
Denmark,DNK,2020-01-13,0,0
Denmark,DNK,2020-01-14,0,0
Denmark,DNK,2020-01-15,0,0
Denmark,DNK,2020-01-16,0,0
Denmark,DNK,2020-01-17,0,0
Denmark,DNK,2020-01-18,0,0
Denmark,DNK,2020-01-19,0,0
Denmark,DNK,2020-01-20,0,0
Denmark,DNK,2020-01-21,0,0
Denmark,DNK,2020-01-22,0,0
Denmark,DNK,2020-01-23,0,0
Denmark,DNK,2020-01-24,0,0
Denmark,DNK,2020-01-25,0,0
Denmark,DNK,2020-01-26,0,0
Denmark,DNK,2020-01-27,0,0
Denmark,DNK,2020-01-28,0,0
Denmark,DNK,2020-01-29,0,0
Denmark,DNK,2020-01-30,0,0
Denmark,DNK,2020-01-31,0,0
Denmark,DNK,2020-02-01,0,0
Denmark,DNK,2020-02-02,0,0
Denmark,DNK,2020-02-03,0,0
Denmark,DNK,2020-02-04,0,0
Denmark,DNK,2020-02-05,0,0
Denmark,DNK,2020-02-06,0,0
Denmark,DNK,2020-02-07,0,0
Denmark,DNK,2020-02-08,0,0
Denmark,DNK,2020-02-09,0,0
Denmark,DNK,2020-02-10,0,0
Denmark,DNK,2020-02-11,0,0
Denmark,DNK,2020-02-12,0,0
Denmark,DNK,2020-02-13,0,0
Denmark,DNK,2020-02-14,0,0
Denmark,DNK,2020-02-15,0,0
Denmark,DNK,2020-02-16,0,0
Denmark,DNK,2020-02-17,0,0
Denmark,DNK,2020-02-18,0,0
Denmark,DNK,2020-02-19,0,0
Denmark,DNK,2020-02-20,0,0
Denmark,DNK,2020-02-21,0,0
Denmark,DNK,2020-02-22,0,0
Denmark,DNK,2020-02-23,0,0
Denmark,DNK,2020-02-24,0,0
Denmark,DNK,2020-02-25,0,0
Denmark,DNK,2020-02-26,0,0
Denmark,DNK,2020-02-27,0,0
Denmark,DNK,2020-02-28,0,0
Denmark,DNK,2020-02-29,0,0
Denmark,DNK,2020-03-01,0,0
Denmark,DNK,2020-03-02,0,0
Denmark,DNK,2020-03-03,0,0
Denmark,DNK,2020-03-04,0,0
Denmark,DNK,2020-03-05,0,0
Denmark,DNK,2020-03-06,0,0
Denmark,DNK,2020-03-07,0,0
Denmark,DNK,2020-03-08,0,0
Denmark,DNK,2020-03-09,0,0
Denmark,DNK,2020-03-10,0,0
Denmark,DNK,2020-03-11,0,0
Denmark,DNK,2020-03-12,0,0
Denmark,DNK,2020-03-13,0,0
Denmark,DNK,2020-03-14,0,0
Denmark,DNK,2020-03-15,0,0
Denmark,DNK,2020-03-16,0,0
Denmark,DNK,2020-03-17,0,0
Denmark,DNK,2020-03-18,0,0
Denmark,DNK,2020-03-19,0,0
Denmark,DNK,2020-03-20,0,0
Denmark,DNK,2020-03-21,0,0
Denmark,DNK,2020-03-22,0,0
Denmark,DNK,2020-03-23,0,0
Denmark,DNK,2020-03-24,0,0
Denmark,DNK,2020-03-25,0,0
Denmark,DNK,2020-03-26,0,0
Denmark,DNK,2020-03-27,0,0
Denmark,DNK,2020-03-28,0,0
Denmark,DNK,2020-03-29,0,0
Denmark,DNK,2020-03-30,0,0
Denmark,DNK,2020-03-31,0,0
Denmark,DNK,2020-04-01,0,0
Denmark,DNK,2020-04-02,0,0
Denmark,DNK,2020-04-03,0,0
Denmark,DNK,2020-04-04,0,0
Denmark,DNK,2020-04-05,0,0
Denmark,DNK,2020-04-06,0,0
Denmark,DNK,2020-04-07,0,0
Denmark,DNK,2020-04-08,0,0
Denmark,DNK,2020-04-09,0,0
Denmark,DNK,2020-04-10,0,0
Denmark,DNK,2020-04-11,0,0
Denmark,DNK,2020-04-12,0,0
Denmark,DNK,2020-04-13,0,0
Denmark,DNK,2020-04-14,0,0
Denmark,DNK,2020-04-15,0,0
Denmark,DNK,2020-04-16,0,0
Denmark,DNK,2020-04-17,0,0
Denmark,DNK,2020-04-18,0,0
